"title","description","identifier","source","creator","date","collection_id","collection_title","series_id","series_title","tags","rights","rights_holder","publisher","format","type","filename","featured","file_url","thumbnail","language","file_ext","sort_field","by","mby","modified","duration","created","id"
"SFI poster","","170000JNUDI0254","Students' Federation of India","Students' Federation of India","01/09/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0254.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0254.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0254.jpg","English","jpg","2017-09-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000004a"
"SFI poster","","170000JNUDI0255","Students' Federation of India","Students' Federation of India","08/09/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0255.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0255.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0255.jpg","English","jpg","2017-09-08","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000020e"
"SFI poster","","170000JNUDI0256","Students' Federation of India","Students' Federation of India","26/09/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0256.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0256.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0256.jpg","English","jpg","2017-09-26","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000007a"
"SFI poster","","170000JNUDI0257","Students' Federation of India","Students' Federation of India","04/10/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0257.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0257.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0257.jpg","English","jpg","2017-10-04","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d1136783662360020000159"
"SFI poster","","170000JNUDI0258","Students' Federation of India","Students' Federation of India","23/10/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0258.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0258.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0258.jpg","English","jpg","2017-10-23","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000007f"
"SFI poster","","170000JNUDI0259","Students' Federation of India","Students' Federation of India","25/10/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0259.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0259.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0259.jpg","English","jpg","2017-10-25","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000013f"
"SFI poster","","170000JNUDI0260","Students' Federation of India","Students' Federation of India","25/10/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0260.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0260.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0260.jpg","English","jpg","2017-10-25","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d11367836623600200001c7"
"SFI poster","","170000JNUDI0261","Students' Federation of India","Students' Federation of India","26/10/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0261.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0261.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0261.jpg","English","jpg","2017-10-26","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000009c"
"SFI poster","","170000JNUDI0262","Students' Federation of India","Students' Federation of India","02/11/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0262.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0262.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0262.jpg","English","jpg","2017-11-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d1136783662360020000355"
"SFI poster","","170000JNUDI0263","Students' Federation of India","Students' Federation of India","02/11/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0263.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0263.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0263.jpg","English","jpg","2017-11-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000016e"
"SFI poster","","170000JNUDI0264","Students' Federation of India","Students' Federation of India","02/11/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0264.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0264.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0264.jpg","English","jpg","2017-11-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d11367836623600200001f0"
"SFI poster","","170000JNUDI0265","Students' Federation of India","Students' Federation of India","02/11/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0265.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0265.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0265.jpg","English","jpg","2017-11-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d113678366236002000038a"
"SFI poster","","170000JNUDI0266","Students' Federation of India","Students' Federation of India","15/11/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0266.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0266.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0266.jpg","English","jpg","2017-11-15","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409144,"",1561409144,"5d11367836623600200002e6"
"SFI poster","","170000JNUDI0267","Students' Federation of India","Students' Federation of India","01/12/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0267.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0267.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0267.jpg","English","jpg","2017-12-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c00035a"
"SFI poster","","170000JNUDI0268","Students' Federation of India","Students' Federation of India","07/12/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0268.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0268.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0268.jpg","English","jpg","2017-12-07","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c00039b"
"SFI poster","","170000JNUDI0269","Students' Federation of India","Students' Federation of India","09/12/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","170000JNUDI0269.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0269.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0269.jpg","English","jpg","2017-12-09","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000116"
"SFI poster","","170000JNUDI0270","Students' Federation of India","Students' Federation of India","29/12/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".PNG","Born Digital Image","170000JNUDI0270.png","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0270.png","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0270.png","English","png","2017-12-29","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000236"
"SFI poster","","170000JNUDI0271","Students' Federation of India","Students' Federation of India","31/12/17","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".PNG","Born Digital Image","170000JNUDI0271.png","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2017/170000JNUDI0271.png","http://campuscollection.openrun.net/Thumbnails/thubmnail_170000JNUDI0271.png","English","png","2017-12-31","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c00029d"
"SFI poster","","180000JNUDI0087","Students' Federation of India","Students' Federation of India","02/01/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0087.jpg","Yes","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0087.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0087.jpg","English","jpg","2018-01-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000397"
"SFI poster","","180000JNUDI0088","Students' Federation of India","Students' Federation of India","03/01/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0088.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0088.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0088.jpg","English","jpg","2018-01-03","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c0002e6"
"SFI poster","","180000JNUDI0089","Students' Federation of India","Students' Federation of India","05/01/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0089.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0089.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0089.jpg","English","jpg","2018-01-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c0002be"
"SFI poster","","180000JNUDI0090","Students' Federation of India","Students' Federation of India","06/01/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0090.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0090.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0090.jpg","English","jpg","2018-01-06","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c00038a"
"SFI poster","","180000JNUDI0091","Students' Federation of India","Students' Federation of India","23/02/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0091.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0091.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0091.jpg","English","jpg","2018-02-23","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c00004b"
"SFI poster","","180000JNUDI0092","Students' Federation of India","Students' Federation of India","26/02/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0092.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0092.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0092.jpg","English","jpg","2018-02-26","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c0000aa"
"SFI poster","","180000JNUDI0093","Students' Federation of India","Students' Federation of India","03/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0093.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0093.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0093.jpg","English","jpg","2018-03-03","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000346"
"SFI poster","","180000JNUDI0094","Students' Federation of India","Students' Federation of India","06/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0094.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0094.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0094.jpg","English","jpg","2018-03-06","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000108"
"SFI poster","","180000JNUDI0095","Students' Federation of India","Students' Federation of India","11/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0095.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0095.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0095.jpg","English","jpg","2018-03-11","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000250"
"SFI poster","","180000JNUDI0096","Students' Federation of India","Students' Federation of India","11/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0096.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0096.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0096.jpg","English","jpg","2018-03-11","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000217"
"SFI poster","","180000JNUDI0097","Students' Federation of India","Students' Federation of India","22/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0097.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0097.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0097.jpg","English","jpg","2018-03-22","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000285"
"SFI poster","","180000JNUDI0098","Students' Federation of India","Students' Federation of India","22/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0098.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0098.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0098.jpg","English","jpg","2018-03-22","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000149"
"SFI poster","","180000JNUDI0099","Students' Federation of India","Students' Federation of India","22/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0099.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0099.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0099.jpg","English","jpg","2018-03-22","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000383"
"SFI poster","","180000JNUDI0100","Students' Federation of India","Students' Federation of India","23/03/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0100.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0100.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0100.jpg","English","jpg","2018-03-23","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c000322"
"SFI poster","","180000JNUDI0101","Students' Federation of India","Students' Federation of India","06/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0101.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0101.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0101.jpg","English","jpg","2018-04-06","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d113679366236001c0001a6"
"SFI poster","","180000JNUDI0102","Students' Federation of India","Students' Federation of India","06/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0102.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0102.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0102.jpg","English","jpg","2018-04-06","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d1136793662360027000217"
"SFI poster","","180000JNUDI0103","Students' Federation of India","Students' Federation of India","10/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0103.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0103.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0103.jpg","English","jpg","2018-04-10","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d11367936623600270003e3"
"SFI poster","","180000JNUDI0104","Students' Federation of India","Students' Federation of India","14/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","180000JNUDI0104.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0104.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0104.jpg","English","jpg","2018-04-14","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d1136793662360027000363"
"SFI poster","","180000JNUDI0105","Students' Federation of India","Students' Federation of India","22/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".PNG","Born Digital Image","180000JNUDI0105.png","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0105.png","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0105.png","English","png","2018-04-22","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d11367936623600270000e0"
"SFI poster","","180000JNUDI0106","Students' Federation of India","Students' Federation of India","24/04/18","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".PNG","Born Digital Image","180000JNUDI0106.png","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2018/180000JNUDI0106.png","http://campuscollection.openrun.net/Thumbnails/thubmnail_180000JNUDI0106.png","English","png","2018-04-24","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409145,"",1561409145,"5d11367936623600270003d0"
